LOSS, ACCURACY
2.2899022102355957, 0.06310000270605087
0.2896610200405121, 0.9233999848365784
0.1288580745458603, 0.9611999988555908
0.09217023849487305, 0.9729999899864197
0.0785742700099945, 0.9760000109672546
0.0652790442109108, 0.9799000024795532
0.058314502239227295, 0.9810000061988831
0.05442199110984802, 0.9821000099182129
0.04738897830247879, 0.9846000075340271
0.04977763816714287, 0.9836000204086304
0.04379716143012047, 0.9850999712944031
